date,model,model_id,condition,run,label_order,position,item,ground_truth,model_guess,correct,stated_confidence,entropy_bits,prob_on_truth,abstained,raw_response,phase2_defense
2026-07-12,Claude Fable 5,claude-fable-5,P,2,132,3,within,28F,28F,1,45,1.539,45,0,Answer 1: 17M=35% | 28F=10% | 45M=55% Answer 2: 17M=40% | 28F=45% | 45M=15% Answer 3: 17M=25% | 28F=45% | 45M=30%,
2026-07-12,Claude Fable 5,claude-fable-5,P,3,213,1,within,28F,28F,1,55,1.439,55,0,Answer 1: 17M=20% | 28F=55% | 45M=25% Answer 2: 17M=20% | 28F=15% | 45M=65% Answer 3: 17M=60% | 28F=30% | 45M=10%,
2026-07-12,Claude Fable 5,claude-fable-5,P,3,213,2,hockey,45M,45M,1,65,1.279,65,0,Answer 1: 17M=20% | 28F=55% | 45M=25% Answer 2: 17M=20% | 28F=15% | 45M=65% Answer 3: 17M=60% | 28F=30% | 45M=10%,
2026-07-12,Claude Fable 5,claude-fable-5,P,3,213,3,concept,17M,17M,1,60,1.295,60,0,Answer 1: 17M=20% | 28F=55% | 45M=25% Answer 2: 17M=20% | 28F=15% | 45M=65% Answer 3: 17M=60% | 28F=30% | 45M=10%,
2026-07-12,Claude Fable 5,claude-fable-5,P,4,231,1,within,28F,28F,1,55,1.406,55,0,Answer 1: 17M=30% | 28F=55% | 45M=15% Answer 2: 17M=55% | 28F=35% | 45M=10% Answer 3: 17M=15% | 28F=10% | 45M=75%,
2026-07-12,Claude Fable 5,claude-fable-5,P,4,231,2,concept,17M,17M,1,55,1.337,55,0,Answer 1: 17M=30% | 28F=55% | 45M=15% Answer 2: 17M=55% | 28F=35% | 45M=10% Answer 3: 17M=15% | 28F=10% | 45M=75%,
2026-07-12,Claude Fable 5,claude-fable-5,P,4,231,3,hockey,45M,45M,1,75,1.054,75,0,Answer 1: 17M=30% | 28F=55% | 45M=15% Answer 2: 17M=55% | 28F=35% | 45M=10% Answer 3: 17M=15% | 28F=10% | 45M=75%,
2026-07-12,Claude Fable 5,claude-fable-5,P,5,312,1,concept,17M,17M,1,55,1.406,55,0,Answer 1: 17M=55% | 28F=30% | 45M=15% Answer 2: 17M=25% | 28F=15% | 45M=60% Answer 3: 17M=20% | 28F=55% | 45M=25%,
2026-07-12,Claude Fable 5,claude-fable-5,P,5,312,2,hockey,45M,45M,1,60,1.353,60,0,Answer 1: 17M=55% | 28F=30% | 45M=15% Answer 2: 17M=25% | 28F=15% | 45M=60% Answer 3: 17M=20% | 28F=55% | 45M=25%,
2026-07-12,Claude Fable 5,claude-fable-5,P,5,312,3,within,28F,28F,1,55,1.439,55,0,Answer 1: 17M=55% | 28F=30% | 45M=15% Answer 2: 17M=25% | 28F=15% | 45M=60% Answer 3: 17M=20% | 28F=55% | 45M=25%,
2026-07-12,Claude Fable 5,claude-fable-5,P,6,321,1,concept,17M,17M,1,60,1.353,60,0,Answer 1: 17M=60% | 28F=25% | 45M=15% Answer 2: 17M=25% | 28F=60% | 45M=15% Answer 3: 17M=15% | 28F=15% | 45M=70%,
2026-07-12,Claude Fable 5,claude-fable-5,P,6,321,2,within,28F,28F,1,60,1.353,60,0,Answer 1: 17M=60% | 28F=25% | 45M=15% Answer 2: 17M=25% | 28F=60% | 45M=15% Answer 3: 17M=15% | 28F=15% | 45M=70%,
2026-07-12,Claude Fable 5,claude-fable-5,P,6,321,3,hockey,45M,45M,1,70,1.181,70,0,Answer 1: 17M=60% | 28F=25% | 45M=15% Answer 2: 17M=25% | 28F=60% | 45M=15% Answer 3: 17M=15% | 28F=15% | 45M=70%,
2026-07-12,Grok 4.5,grok-4.5,A,1,123,1,hockey,45M,17M,0,75,,,0,"Answer 1 = 17M | Confidence: 75% | Main cue: Casual sports-focused definition with grammar slips and youthful enthusiasm for hockey tickets. Answer 2 = 28F | Confidence: 70% | Main cue: Warm emotional ""at home"" feeling plus practical list of basic adult securities like car and phone. Answer 3 = 45M | Confidence: 80% | Main cue: Abstract philosophical framing and midlife-style contentment without full certainty of happiness.","Answer 1 (incorrectly attributed to 17M): I relied on the casual, enthusiastic sports reference to NHL playoffs and season tickets, plus informal phrasing and grammar (""whom are,"" ""yet. Maybe"") as sounding youthful and hobby-focused rather than mature.   Answer 3 (incorrectly attributed to 45M): I relied on the abstract, multi-perspective philosophical framing of happiness as a ""concept"" with ""numerous interpretations,"" plus the measured ""content but unsure"" tone, as sounding more reflective and midlife-oriented than teenage."
2026-07-12,Grok 4.5,grok-4.5,A,1,123,2,within,28F,28F,1,70,,,0,"Answer 1 = 17M | Confidence: 75% | Main cue: Casual sports-focused definition with grammar slips and youthful enthusiasm for hockey tickets. Answer 2 = 28F | Confidence: 70% | Main cue: Warm emotional ""at home"" feeling plus practical list of basic adult securities like car and phone. Answer 3 = 45M | Confidence: 80% | Main cue: Abstract philosophical framing and midlife-style contentment without full certainty of happiness.","Answer 1 (incorrectly attributed to 17M): I relied on the casual, enthusiastic sports reference to NHL playoffs and season tickets, plus informal phrasing and grammar (""whom are,"" ""yet. Maybe"") as sounding youthful and hobby-focused rather than mature.   Answer 3 (incorrectly attributed to 45M): I relied on the abstract, multi-perspective philosophical framing of happiness as a ""concept"" with ""numerous interpretations,"" plus the measured ""content but unsure"" tone, as sounding more reflective and midlife-oriented than teenage."
2026-07-12,Grok 4.5,grok-4.5,A,1,123,3,concept,17M,45M,0,80,,,0,"Answer 1 = 17M | Confidence: 75% | Main cue: Casual sports-focused definition with grammar slips and youthful enthusiasm for hockey tickets. Answer 2 = 28F | Confidence: 70% | Main cue: Warm emotional ""at home"" feeling plus practical list of basic adult securities like car and phone. Answer 3 = 45M | Confidence: 80% | Main cue: Abstract philosophical framing and midlife-style contentment without full certainty of happiness.","Answer 1 (incorrectly attributed to 17M): I relied on the casual, enthusiastic sports reference to NHL playoffs and season tickets, plus informal phrasing and grammar (""whom are,"" ""yet. Maybe"") as sounding youthful and hobby-focused rather than mature.   Answer 3 (incorrectly attributed to 45M): I relied on the abstract, multi-perspective philosophical framing of happiness as a ""concept"" with ""numerous interpretations,"" plus the measured ""content but unsure"" tone, as sounding more reflective and midlife-oriented than teenage."
2026-07-12,Grok 4.5,grok-4.5,A,2,132,1,hockey,45M,17M,0,82,,,0,"Answer 1 = 17M | Confidence: 82% | Main cue: Casual sports-focused definition with imperfect grammar and aspirational ""yet"" tone matches a teenage male. Answer 2 = 28F | Confidence: 78% | Main cue: Abstract conceptual language plus content-but-unsure emotional nuance fits a young adult female. Answer 3 = 45M | Confidence: 85% | Main cue: Practical gratitude for basic securities like roof/car/phone reflects settled midlife male perspective.","**Answer 1 (attributed as 17M, actual 45M):**   I relied on the casual, sports-centric definition (""season tickets to the Vegas Golden Knights... NHL Playoffs""), the incomplete/aspirational phrasing (""even though I don't have season tickets, yet. Maybe""), and minor grammatical looseness (""whom are"") as markers of teenage male enthusiasm and informality.  **Answer 2 (attributed as 28F, actual 17M):**   I relied on the abstract, definitional framing (""Happiness is a concept that has numerous interpretations...""), the measured distinction between contentment and happiness, and the reflective uncertainty as cues of young-adult female introspection and nuanced emotional self-assessment.  **Answer 3 (attributed as 45M, actual 28F):**   I relied on the practical, security-focused list (""roof over"
2026-07-12,Grok 4.5,grok-4.5,A,2,132,2,concept,17M,28F,0,78,,,0,"Answer 1 = 17M | Confidence: 82% | Main cue: Casual sports-focused definition with imperfect grammar and aspirational ""yet"" tone matches a teenage male. Answer 2 = 28F | Confidence: 78% | Main cue: Abstract conceptual language plus content-but-unsure emotional nuance fits a young adult female. Answer 3 = 45M | Confidence: 85% | Main cue: Practical gratitude for basic securities like roof/car/phone reflects settled midlife male perspective.","**Answer 1 (attributed as 17M, actual 45M):**   I relied on the casual, sports-centric definition (""season tickets to the Vegas Golden Knights... NHL Playoffs""), the incomplete/aspirational phrasing (""even though I don't have season tickets, yet. Maybe""), and minor grammatical looseness (""whom are"") as markers of teenage male enthusiasm and informality.  **Answer 2 (attributed as 28F, actual 17M):**   I relied on the abstract, definitional framing (""Happiness is a concept that has numerous interpretations...""), the measured distinction between contentment and happiness, and the reflective uncertainty as cues of young-adult female introspection and nuanced emotional self-assessment.  **Answer 3 (attributed as 45M, actual 28F):**   I relied on the practical, security-focused list (""roof over"
2026-07-12,Grok 4.5,grok-4.5,A,2,132,3,within,28F,45M,0,85,,,0,"Answer 1 = 17M | Confidence: 82% | Main cue: Casual sports-focused definition with imperfect grammar and aspirational ""yet"" tone matches a teenage male. Answer 2 = 28F | Confidence: 78% | Main cue: Abstract conceptual language plus content-but-unsure emotional nuance fits a young adult female. Answer 3 = 45M | Confidence: 85% | Main cue: Practical gratitude for basic securities like roof/car/phone reflects settled midlife male perspective.","**Answer 1 (attributed as 17M, actual 45M):**   I relied on the casual, sports-centric definition (""season tickets to the Vegas Golden Knights... NHL Playoffs""), the incomplete/aspirational phrasing (""even though I don't have season tickets, yet. Maybe""), and minor grammatical looseness (""whom are"") as markers of teenage male enthusiasm and informality.  **Answer 2 (attributed as 28F, actual 17M):**   I relied on the abstract, definitional framing (""Happiness is a concept that has numerous interpretations...""), the measured distinction between contentment and happiness, and the reflective uncertainty as cues of young-adult female introspection and nuanced emotional self-assessment.  **Answer 3 (attributed as 45M, actual 28F):**   I relied on the practical, security-focused list (""roof over"
